title,price,info,composition,usage,precautions,brand,image,description,url
Sebamed Shampoo Anticaspa 200ml,S/ 79.90,"['Elimina efectivamente la caspa', 'Evita la reaparición a largo plazo', 'Elimina el exceso de grasa en el cuero cabelludo', 'NSOC01049-05EC']",,,Mantener fuera del alcance de los niños. Producto de uso externo. Almacenar en un lugar fresco.,SEBAMED,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/017423L.jpg,Sebamed Shampoo Anticaspa posee una fórmula exclusiva con Octopirox para eliminar la caspa eficazmente y evitar su reaparición a largo plazo.,https://inkafarma.pe/producto/sebamed-shampoo-anticaspa-200ml/017423
10 Ampollas Anti-Aging Martiderm Night Renew,S/ 160.50,"['Hidratante.', 'Estructurante.', 'Reafirmante.', 'NSOC58038-23PE']","10% Alfa-Hidroxiácidos, 5% Colágeno marino, 0,5 % Ácido Hialurónico","Aplicar ½ ampolla todas las noches en cara, cuello y escote mediante un ligero masaje hasta su absorción, sobre la piel limpia y seca, como primer paso del cuidado antiedad nocturno. Se recomienda su uso las 365 noches del año.","Una vez abierta la ampolla, no se aconseja su aplicación durante más de 2 días. Evitar el contacto con los ojos y mucosas. Es normal un ligero escozor en las primeras aplicaciones en pieles sensibles. En caso de irritación continuada, deben suspenderse las aplicaciones y consultar con el dermatólogo. Uso tópico. No inyectable.",MARTIDERM,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/072131L.jpg,"10 Ampollas Anti-Aging Martiderm Night Renew. Regenera la piel y reduce los signos del envejecimiento, mejorando la textura y luminosidad.",https://inkafarma.pe/producto/10-ampollas-anti-aging-martiderm-night-renew/072131
Gel Creme Bioderma Atoderm Intensive 500ml,S/ 163.90,"['Nutrición de la piel', 'Antipicor y ultra fresca', 'Pieles muy secas y/o atópicas', 'NSOC48034-21PE']","Water (aqua), Glycerin, Niacinamide, Sodium polyacrylate, Dipotassium glycyrrhizate, Hydrogenated polydecene, Pentylene glycol, 1,2-hexanediol, Caprylyl glycol, Mannitol, Polysorbate 20, Xylitol, Rhamnose, Sodium citrate, Polyquaternium-51, Fructooligosaccharides, Caprylic/Capric triglyceride, Laminaria ochroleuca extract (BI 479),",Usar el producto de la siguiente manera:,"Exceptuar uso en prematuros. Si la sequedad de la piel persiste, consultar a un profesional de la salud.",BIODERMA,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/034407L.jpg,Gel Creme Bioderma Atoderm Intensive te brinda tratamiento y cuidado nutritivo para tu piel. Ideal para pieles muy secas y/o atópicas.,https://inkafarma.pe/producto/gel-creme-bioderma-atoderm-intensive-500-ml/034407
Shampoo Vichy Dercos Anticaspa Cabello Seco 200ml,S/ 90.50,"['Previene y trata la crisis de la caspa en el cuero cabelludo seco.', 'Elimina hasta el 100 de las placas visibles.', 'Calma el cuero cabelludo para ayudar a aliviar el picor y las molestias.', 'NSOC56846-22PE']","Disulfuro de Selenio, Ácido salicílico, Ceramida y Mentol",Aplicar el shampoo sobre el cuero cabelludo húmedo. Masajear suavemente con las llemas de los dedos por 2 minutos y lavar.,Evitar el contacto con los ojos y la piel dañada. En caso de contacto con los ojos aclarar inmediatamente,VICHY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067309L.jpg,"Shampoo Vichy Dercos Anticaspa para Cabello Seco, ideal para aquellos que buscan eliminar la caspa sin dañar su cabello seco. Fórmula con selenio.",https://inkafarma.pe/producto/shampoo-vichy-dercos-anticaspa-para-cabello-seco/067309
Eucerin Gel Ultra Ligero Hyaluron Filler Hydrating Booster,S/ 169.90,"['Hidrata y refresca hasta por 24 horas', 'Combina 2 tipos de ácido hialurónico y glicerina', 'Ayuda a rellenar visiblemente las líneas finas', 'NSOC92438-19CO']",,Usar el producto de la siguiente manera:,"Si observa signos de irritación, sarpullido o alguna reacción desfavorable suspenda su uso, si persiste consulte a su médico. Evite el contacto con los ojos, puede causar irritación. Uso externo",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/033303L.jpg,Eucerin Hyaluron Filler Booster: combate arrugas rellenando las líneas finas de la piel además de hidratarla gracias a su combinación de 2 tipos de ácido hialurónico con glicerina,https://inkafarma.pe/producto/gel-ultra-ligero-eucerin-hyaluron-filler-30ml/033303
Crema Corporal Eucerin Anti-Pigment,S/ 135.90,"['Crema corporal anti-manchas', 'Con Thiamidol', 'Reduce las manchas de hiperpigmentación', 'Exfolia suavemente', 'NSOC24466-23CO']","Isobutylamido Thiazolyl Resorcinol, Aqua, Glycerin, Alcohol Denat, Cetearyl Alcohol, Diisopropyl Adipate, Panthenol or Dexpanthenol, Caprylic/Capric Triglyceride, Glyceryl Stearate Citrate, Behenyl Alcohol, Cetyl Palmitate, Butyrospermum Parkii Butter, Cocoglycerides, Distarch Phosphate, Sodium Hyaluronate, Lactic Acid, Hydroxypropyl Starch Phosphate, Triisostearin, Citric Acid, Tapioca Starch, Xanthan Gum, Pantolactone, Trisodium EDTA, Ethylhexylglycerin, Caprylyl Glycol, Phenoxyethanol, Parfum","Aplicar una capa fina sobre las zonas de la piel del cuerpo afectadas y masajear suavemente la piel. Para obtener mejores resultados, aplique diariamente por la mañana y por la noche, hasta un máximo de 2 aplicaciones por día.","Uso externo. Mantener fuera del alcance de los niños. Si observa alguna reacción desfavorable, suspenda su uso; si persiste consulte a su médico. Mantener fuera del alcance de los niños.",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071957L.jpg,Crema Corporal Eucerin Anti-Pigment para Áreas Específicas ayuda a reducir la apariencia de manchas oscuras en áreas específicas del cuerpo.,https://inkafarma.pe/producto/crema-corporal-eucerin-anti-pigment-especificas/071957
Eucerin Aquaphor Bálsamo Reparador de Labios 10ml,S/ 68.50,"['Protección, reparación y cuidado de los labios', 'Ideal para labios secos y agrietados', 'Tubo de 10 ml', 'NSOC45416-20PE']",,Usar el producto de la siguiente manera:,Almacenar en un lugar fresco.,EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/030407L.jpg,Repara y regenera tus labios secos y dañados gracias a Eucerin Aquaphor bálsamo reparador. Su fórmula crea una barrera protectora para una rápida reparación.,https://inkafarma.pe/producto/balsamo-para-labios-eucerin-aquaphor-10ml/030407
La Roche Posay Effaclar Mat Hidratante Matificante 40ml | Inka Farma,S/ 119.90,"['Reduce el tamaño de los poros en pieles grasas con tendencia a las imperfecciones.', 'Acción seboreguladora.', 'Efecto matificante.', 'NSOC42760-11CO']",Sébulyse: Realiza una acción seboreguladora. Perlita: Absorbe la humedad y el sebo de la superficie de la piel.,Aplicar mañana y/o noche en todo el rostro.,Mantener fuera del alcance de los niños.,LA ROCHE-POSAY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/006036L.jpg,Hidrata tu piel gracias a la línea Effaclar de La Roche Posay. Especialmente para pieles grasas Effaclar Mat hidrata tu piel con efecto matificante.,https://inkafarma.pe/producto/effaclar-mat-hidratante-matificante-40ml-la-roche-/006036
Serum Pure Vitamin C12 La Roche-Posay Oil Control - Inkafarma,S/ 214.90,"['Al instante la piel luce más hidratada y luminosa.', 'Se reducen las arrugas y las líneas de expresión y la piel se muestra más suave.', 'Textura ligera y de rápida absorción.', 'NSOC31385-24CO']",2039132 44-INGREDIENTS: AQUA/WATER/EAU . ASCORBIC ACID . PENTYLENE GLYCOL . GLYCERIN . POTASSIUM HYDROXIDE . SODIUM HYALURONATE . ADENOSINE . HYDROXYACETOPHENONE . CAPRYLYL GLYCOL . CITRIC ACID . LAURETH-23 . TRISODIUM ETHYLENEDIAMINE DISUCCINATE. POLYQUATERNIUM-67 . SALICYLICACID . PARFUM/ FRAGRANCE.(CODE FLL .: N70038666/1),Aplicar por la mañana en rostro y cuello.,Evitar el contorno de los ojos. La vitamina C pura puede reaccionar al contacto con el aire y tornarse de un color amarillo. Esto no afecta a su tolerancia o eficacia.,LA ROCHE-POSAY,,,https://inkafarma.pe/producto/serum-pure-vitamin12-laroche-posay-oil-control/074650
Pack La Roche Posay Rutina Anti-manchas - Inkafarma,S/ 229.90,"['Mela B3 30ml  Resultados visibles:    En 1 semana, el tono de la piel parece más uniforme. Después de 2 semanas, la visibilidad, el color y el número de manchas oscuras se ven reducidos. Las marcas post-imperfecciones se ven menos visibles. Después de 4 semanas se corrigen incluso las manchas oscuras persistentes  Anthelios Oil Control Fluido 15ml         Agua Termal 50ml      NSOC44036-11CO', 'Protección UVB/UVA ultralargos', 'Acabado toque seco', '12H de efecto matificante', 'No pica los ojos', 'Especial para pieles grasas y sensibles', 'Sin perfume', 'Calma', 'Protege', 'Apto para toda la familia']",Mela B3: 3 AQUA/WATER / EAU . DIMETHICONE . NIACINAMIDE . GLYCERIN . PROPYLENE GLYCOL . POLYSILICONE-11 . SILICA . BIS-PEG/PPG-16/16 PEG/PPG-16/16 DIMETHICONE · CYSTOSEIRA TAMARISCIFOLIA EXTRACT . 2-MERCAPTONICOTINOYL GLYCINE . PEG-20  METHYL GLUCOSE SESQUISTEARATE . SODIUM HYALURONATE . SODIUM HYDROXIDE . SODIUM THIOSULFATE . CARNOSINE . POLOXAMER 338 . AMMONIUM POLYACRYLOYLDIMETHYL TAURATE . DIPOTASSIUM GLYCYRRHIZATE . CAPRYLIC/CAPRIC TRIGLYCERIDE . CAPRYLOYL SALICYLIC ACID . CAPRYLYL GLYCOL . CITRIC ACID . TRISODIUM ETHYLENEDIAMINE DISUCCINATE . XANTHAN GUM . PENTYLENE GLYCOL . OCTYLDODECANOL . RETINYL PALMITATE . TOCOPHEROL . PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE . PHENOXYETHANOL . CI 17200/RED 33 . PARFUM/FRAGRANCE,"Hyalu B5: Aplicar mañana y noche en el rostro, cuello y escote.",Mela B3: Evite el contacto directo en los ojos. Evitar la exposición al sol. Manténgase fuera del alcance de los niños.,LA ROCHE POSAY,,,https://inkafarma.pe/producto/pack-la-roche-posay-rutina-anti-manchas/074750
Protector Eucerin Sensitive Protect FPS 50+,S/ 172.90,"['Protector solar para niños.', 'Para la piel sensible de los niños.', 'protección UVA y UVB', 'NSOC47444-12CO']","Aqua, Alcohol Denat, Butylene Glycol Dicaprylate/Dicaprate, Butyl Methoxydibenzoylmethane, Bis-Ethylhexyloxy-phenol Methoxyphenyl Triazine, Ethylhexyl Triazone, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Dibutyl Adipate, Diisostearoyl Polyglyceryl-3 Dimer Dilinoleate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Phenylbenzimidazole Sulfonic Acid, Copernicia Cerifera Cera, Hydrogenated Rapeseed Oil, Glycerin, Glycyrrhetinic Acid, Glycyrrhiza Inflata Root Extract, Sucrose Polystearate, Sodium Stearoyl Glutamate, Hydrogenated Polyisobutene, Xanthan Gum, Sodium Hydroxide, Sodium Chloride, Trisodium EDTA, Caprylyl Glycol, Hydroxyacetophenone, Phenoxyethanol","Aplicar generosamente al menos 30 minutos antes de la exposición solar y volver a aplicar con frecuencia, especialmente después de nadar, secarse con toalla o transpirar, para mantener la protección original.","• Uso externo, protección UVA y UVB• No aplicar directamente en el rostro.• La sobreexposición al sol es una seria amenaza para la salud.• Mantenga a los bebés y niños pequeños fuera de la luz solar directa • No se exponga demasiado tiempo al sol, incluso cuando use un protector solar no constituye 100% protección • Use ropa protectora y protector solar en áreas no protegidas del sol.• Debido al ingrediente activo, la ropa puede mancharse ligeramente de amarillo • Evite el contacto directo con la ropa y superficies hasta que el protector solar se haya absorbido para evitar manchas.• Si observa alguna reacción desfavorable irritación o salpullido suspenda su uso, si persiste consulte al médico.• Evite el contacto con los ojos o piel irritada puede causar irritación.• Ayuda a prevenir las quemaduras solares. • Mantener alejado del alcance de los niños. • Este producto no ofrece ninguna protección contra la insolación. • Este producto no está formulado para su uso en niños.• No usar en menores de 6 meses.• Aplicar al aire libre o en ambientes ventilados.",EUCERIN,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067679L.jpg,"Protector Solar para Niños Eucerin Sensitive Protect FPS 50+, protege la piel de los niños de las quemaduras solares y los daños del sol.",https://inkafarma.pe/producto/protector-solar-para-ninos-eucerin-sensitive-prote/067679
Protector Solar Vichy Capital Soleil Age con Color,S/ 131.90,"['Water fluid con color ultraligero.', 'Alta protección frente a los rayos UVB y UVA.', 'Muy alta resistencia al agua, sudor y arena.', 'NSOC10874-21CO']","Sistema filtrante Netlock, Filtros Minerales, 4% Péptidos, 2% Niacinamida, 10% Agua Volcánica de Vichy, 0,1% Fracciones probióticas","Aplicar todos los días como último paso de la rutina de cuidado de la piel. Toma de 5 a 6 dosificaciones. Aplícalo en el rostro, con movimientos hacia arriba. Incluso en el contorno de los ojos y en el cuello. Renovar con frecuencia y generosamente.","La sobreexposicion al sol es  un peligro para la salud. No permanezca demasiado tiempo al sol incluso si usted utiliza un producto de proteccion solar, ya que no protege al 100% ni contra la insolación. Niños y bebes; no se recomienda la exposicion directamente al sol. PAra menores de 6 (seis)meses, consultar al médico.",VICHY,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/067301L.jpg,"Protector Solar Vichy Capital Soleil UV Age Daily con Color SPF 50+ proporciona protección muy alta frente a los rayos UVA, UVB y la luz visible.",https://inkafarma.pe/producto/protector-vichy-capital-soleil-uv-age-daily-color/067301
Fotoprotector Heliocare 360° Mineral Tolerance,S/ 139.90,['R.S: NSOC66737-24PE'],"Fernblock®+, Filtros 100% minerales, Glicosilasa, Physavie, OTZ 10, Melanina biomimética","Agitar antes de usar. Aplicar de forma generosa y uniforme antes de la exposición solar. Reaplicar frecuentemente, especialmente tras baños prolongados o sudoración excesiva","Uso externo. Evitar el contacto directo con ojos y mucosas. Evitar la exposición prolongada al sol durante las horas de más intensidad. Utilizar ropa, gorro y gafas de sol para protegerse. No exponer a bebés y niños pequeños directamente al sol.",HELIOCARE,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/073890L.jpg,Fotoprotector Facial Heliocare 360° Mineral Tolerance Fluid para Piel Sensible SPF 50. Con textura ligera y acabado invisible.,https://inkafarma.pe/producto/fotoprotector-facial-heliocare-fluid-piel-sensible/073890
Bálsamo para Piel Sensible Eucerin DA Control - Inkafarma,S/ 182.90,"['Bálsamo corporal de textura ligera de uso diário', 'Formulado especialmente para suavizar e hidratar intensamente la piel irritada y con picor', 'Enriquecido con Ceramidas, Omega 3 y 6, Manteca de Karité y Licochalcona A', 'Fortalece la barrera de la piel y alivia la sequedad y el picor', 'Se recomienda usar díariamente', 'NSOC97024-19CO']","Aqua, Glycerin, Butyrospermum Parkii Butter, Octyldodecanol, Caprylic-Capric-Triglyceride, Vitis Vinifera Seed Oil, Distarch Phosphate, Glyceryl Stearate SE, Cetearyl Alcohol, Oenothera Biennis Oil, Glycyrrhiza Inflata Root Extract, Ceramide NP, Tocopherol, Sodium PCA, Glycine, Arginine HCL, Carbomer, Citric Acid, Ethylhexylglycerin, Sodium Cetearyl Sulfate, Sodium Citrate, Caprylyl Glycol, Sodium Hydroxide, Ascorbyl Palmitate, Trisodium EDTA, Phenoxyethanol, Sodium Benzoate","Aplicar una o dos veces por día, o cuantas veces sea necesario.",Uso externo. Mantener fuera del alcance de los niños. Si observa alguna reacción desfavorable suspenda su uso. En caso que persista consulte con su médico. Evite el contacto con los ojos . Producto cosmético sin acción terapéutica. No almacenar a más de 25°C.,EUCERIN,,,https://inkafarma.pe/producto/balsamo-para-piel-sensible-eucerin-da-control/074809
Gel Limpiador Concentrado Eucerin Dermopure,S/ 80.90,"['Limpieza profunda: Gel limpiador concentrado para uso diario.', 'Piel sin imperfecciones: Reduce imperfecciones y manchas post-imperfecciones.', 'Matificante: Controla el brillo de la piel.', 'Ideal para pieles grasas: Formulado para pieles grasas y con tendencia a imperfecciones.']","Aqua, Coco-Glucoside, Ácido Salicílico, Glycerin, Sodium Laureth Sulfate, Xanthan Gum, PEG-8, Alcohol Denat., Glycolic Acid, Gluconolactone, Phenoxyethanol, Trisodium Ethylenediamine Disuccinate, Citric Acid, Sodium Hydroxide, Parfum","• Utiliza el gel limpiador concentrado como primer paso de tu rutina • Aplícalo dos veces al día, por la mañana y por la noche • Combina el producto en las manos con agua tibia para crear una suave espuma • Aplícalo sobre el rostro o el cuerpo húmedos, evitando el contacto con los ojos • Lavar con abundante agua • Aplicar a continuación un producto de cuidado adecuado. Recomendamos Eucerin DermoPure Triple Effect SerumConsejo para la piel: sigue la regla de los 60 segundos para conseguir una piel más limpia.","Uso externo. Mantener fuera del alcance de los niños. Si observa alguna reacción desfavorable, suspenda su uso; si persiste consulte a su médico. Evite el contacto con los ojos.",Eucerin,https://dcuk1cxrnzjkh.cloudfront.net/imagesproducto/071188L.jpg,Gel Limpiador Concentrado Eucerin Dermopure Triple Effect. Brinda una limpieza profunda para pieles grasas y con tendencia a imperfecciones.,https://inkafarma.pe/producto/gel-limpiador-eucerin-dermopure-triple-effect/071188
